2025-10-17 08:36:42,144 - INFO - ====== WebDriver manager ======
2025-10-17 08:36:43,368 - INFO - Get LATEST chromedriver version for google-chrome
2025-10-17 08:36:44,415 - INFO - Get LATEST chromedriver version for google-chrome
2025-10-17 08:36:45,162 - INFO - Driver [C:\Users\dforero\.wdm\drivers\chromedriver\win64\141.0.7390.78\chromedriver-win32/chromedriver.exe] found in cache
2025-10-17 08:36:46,418 - INFO - WebDriver iniciado y maximizado.
2025-10-17 08:37:00,971 - ERROR - certificación Documental
2025-10-17 08:38:31,156 - INFO - Bloque 1
2025-10-17 08:38:31,163 - INFO - ['1996/OCT.', '51126301001652', '$ 1.460.200', '233']
2025-10-17 08:38:31,163 - INFO - ['1996/OCT.', '11076001011944', '$ 4.200', '426']
2025-10-17 08:38:31,163 - INFO - ['1996/OCT.', '53100401011378', '$ 23.900', '13']
2025-10-17 08:38:31,163 - INFO - ['1996/OCT.', '11076001011942', '$ 1.200', '47']
2025-10-17 08:38:31,163 - INFO - ['1996/OCT.', '53100401011364', '$ 18.500', '247']
2025-10-17 08:38:31,164 - INFO - ['1996/OCT.', '51126301001660', '$ 1.800', '28']
2025-10-17 08:38:31,164 - INFO - ['1996/OCT.', '53100401011379', '$ 911.300', '65']
2025-10-17 08:38:31,164 - INFO - ['1996/NOV.', '51126301001887', '$ 60.600', '5']
2025-10-17 08:38:31,164 - INFO - ['1996/NOV.', '51126301001890', '$ 1.800', '28']
2025-10-17 08:38:31,164 - INFO - ['1996/NOV.', '51126301001888', '$ 17.700', '8']
2025-10-17 08:38:31,164 - INFO - ['1996/NOV.', '51126301001879', '$ 4.551.000', '44']
2025-10-17 08:38:31,164 - INFO - Bloque 4
2025-10-17 08:38:31,164 - INFO - ['1996/NOV.', '11076001012368', '$ 2.300', '43']
2025-10-17 08:38:31,164 - INFO - ['1996/NOV.', '52035102028089', '$ 3.600', '31']
2025-10-17 08:38:31,164 - INFO - ['1996/NOV.', '11076001012369', '$ 1.100', '16']
2025-10-17 08:38:31,164 - INFO - ['1996/NOV.', '53100401011630', '$ 11.500', '13']
2025-10-17 08:38:31,165 - INFO - ['1996/NOV.', '52010302019972', '$ 1.400', '159']
2025-10-17 08:38:31,165 - INFO - ['1996/NOV.', '51126301001886', '$ 66.400', '13']
2025-10-17 08:38:31,165 - INFO - ['1996/NOV.', '51126301001889', '$ 53.400', '11']
2025-10-17 08:38:31,165 - INFO - ['1996/NOV.', '52010302019973', '$ 12.100', '499']
2025-10-17 08:38:31,165 - INFO - ['1996/NOV.', '51126301001877', '$ 45.000', '5']
2025-10-17 08:38:31,165 - INFO - ['1996/NOV.', '11076001012372', '$ 8.100', '432']
2025-10-17 08:38:31,165 - INFO - ['1996/NOV.', '53100401011632', '$ 14.500', '58']
2025-10-17 08:38:31,165 - INFO - ['1996/NOV.', '51126301001883', '$ 133.800', '11']
2025-10-17 08:38:31,165 - INFO - ['1996/DIC.', '10005101019869', '$ 143.200', '11']
2025-10-17 08:38:31,165 - INFO - ['1996/DIC.', '51126301002118', '$ 2.600', '11']
2025-10-17 08:38:31,165 - INFO - ['1996/DIC.', '11076001012781', '$ 48.600', '419']
2025-10-17 08:38:31,166 - INFO - ['1996/DIC.', '51126301002107', '$ 6.500', '170']
2025-10-17 08:38:31,166 - INFO - ['1996/DIC.', '53100401012038', '$ 1.900', '14']
2025-10-17 08:38:31,166 - INFO - ['1996/DIC.', '11076001012784', '$ 1.900', '44']
2025-10-17 08:38:31,166 - INFO - ['1996/DIC.', '52041102016924', '$ 7.100', '259']
2025-10-17 08:38:31,166 - INFO - ['1996/DIC.', '52010302020896', '$ 2.500', '152']
2025-10-17 08:38:31,166 - INFO - Bloque 5
2025-10-17 08:38:31,166 - INFO - ['1996/DIC.', '53100401012034', '$ 14.100', '59']
2025-10-17 08:38:31,167 - INFO - ['1996/DIC.', '51126301002115', '$ 59.300', '29']
2025-10-17 08:38:31,167 - INFO - ['1996/DIC.', '52010302020897', '$ 9.500', '80']
2025-10-17 08:38:31,167 - INFO - ['1996/DIC.', '52010302020895', '$ 25.200', '456']
2025-10-17 08:38:31,167 - INFO - ['1996/DIC.', '53100401012046', '$ 11.200', '24']
2025-10-17 08:38:31,167 - INFO - ['1996/DIC.', '52031102030844', '$ 3.000', '36']
2025-10-17 08:38:31,167 - INFO - ['1997/ENE.', '54803505001032', '$ 18.400', '81']
2025-10-17 08:38:31,167 - INFO - ['1997/ENE.', '54803505001033', '$ 9.100', '150']
2025-10-17 08:38:31,167 - INFO - ['1997/ENE.', '11076001013228', '$ 10.100', '4']
2025-10-17 08:38:31,168 - INFO - ['1997/ENE.', '51126301002363', '$ 21.400', '9']
2025-10-17 08:38:31,168 - INFO - ['1997/ENE.', '52041102017715', '$ 7.400', '11']
2025-10-17 08:38:31,168 - INFO - ['1997/ENE.', '11076001013232', '$ 1.100', '15']
2025-10-17 08:38:31,168 - INFO - ['1997/ENE.', '52041102017710', '$ 3.000', '10']
2025-10-17 08:38:31,168 - INFO - ['1997/ENE.', '51126301002354', '$ 27.800', '2']
2025-10-17 08:38:31,168 - INFO - ['1997/ENE.', '11076001013233', '$ 16.400', '23']
2025-10-17 08:38:31,168 - INFO - ['1997/ENE.', '51126301002350', '$ 28.500', '27']
2025-10-17 08:38:31,169 - INFO - ['1997/ENE.', '11076001013229', '$ 67.700', '410']
2025-10-17 08:38:31,169 - INFO - ['1997/ENE.', '11602401011717', '$ 45.000', '4']
2025-10-17 08:38:31,169 - INFO - ['1997/ENE.', '54803505001031', '$ 47.500', '419']
2025-10-17 08:38:31,169 - INFO - ['1997/ENE.', '51126301002356', '$ 24.400', '11']
2025-10-17 08:38:31,169 - INFO - Bloque 6
2025-10-17 08:38:31,169 - INFO - ['1997/ENE.', '52045102009145', '$ 1.300', '23']
2025-10-17 08:38:31,169 - INFO - ['1997/ENE.', '51126301002357', '$ 24.600', '164']
2025-10-17 08:38:31,169 - INFO - ['1997/FEB.', '11602401011993', '$ 155.800', '8']
2025-10-17 08:38:31,169 - INFO - ['1997/FEB.', '51126301002617', '$ 1.200', '9']
2025-10-17 08:38:31,169 - INFO - ['1997/FEB.', '51126301002602', '$ 39.800', '162']
2025-10-17 08:38:31,169 - INFO - ['1997/FEB.', '11600701013328', '$ 2.500', '50']
2025-10-17 08:38:31,170 - INFO - ['1997/FEB.', '11600701013329', '$ 85.100', '7']
2025-10-17 08:38:31,170 - INFO - ['1997/FEB.', '51026101004600', '$ 95.700', '237']
2025-10-17 08:38:31,170 - INFO - ['1997/FEB.', '52041102018296', '$ 14.500', '1']
2025-10-17 08:38:31,170 - INFO - ['1997/FEB.', '54803505001222', '$ 49.900', '396']
2025-10-17 08:38:31,170 - INFO - ['1997/FEB.', '51026101004609', '$ 6.200', '24']
2025-10-17 08:38:31,170 - INFO - ['1997/FEB.', '11600701013331', '$ 10.154.300', '266']
2025-10-17 08:38:31,170 - INFO - ['1997/FEB.', '11600701013330', '$ 54.800', '4']
2025-10-17 08:38:31,170 - INFO - ['1997/FEB.', '51026101004602', '$ 2.200.200', '95']
2025-10-17 08:38:31,170 - INFO - ['1997/MAR.', '54262805001016', '$ 475.400', '21']
2025-10-17 08:38:31,170 - INFO - ['1997/MAR.', '51026101005025', '$ 18.000', '240']
2025-10-17 08:38:31,170 - INFO - ['1997/MAR.', '10005501010208', '$ 21.900', '2']
2025-10-17 08:38:31,170 - INFO - ['1997/MAR.', '10005501010199', '$ 38.600', '4']
2025-10-17 08:38:31,171 - INFO - ['1997/MAR.', '52041102018932', '$ 11.600', '1']
2025-10-17 08:38:31,171 - INFO - ['1997/MAR.', '10005501010202', '$ 80.400', '14']
2025-10-17 08:38:31,171 - INFO - Bloque 7
2025-10-17 08:38:31,171 - INFO - ['1997/MAR.', '11155101007183', '$ 13.800', '2']
2025-10-17 08:38:31,171 - INFO - ['1997/MAR.', '10005501010201', '$ 681.800', '86']
2025-10-17 08:38:31,171 - INFO - ['1997/MAR.', '52041102018933', '$ 15.900', '221']
2025-10-17 08:38:31,171 - INFO - ['1997/MAR.', '10005501010205', '$ 141.600', '19']
2025-10-17 08:38:31,171 - INFO - ['1997/MAR.', '52041102018935', '$ 145.400', '10']
2025-10-17 08:38:31,171 - INFO - ['1997/MAR.', '11860301005093', '$ 74.900', '6']
2025-10-17 08:38:31,171 - INFO - ['1997/MAR.', '52041102018934', '$ 136.900', '9']
2025-10-17 08:38:31,171 - INFO - ['1997/MAR.', '51126301002794', '$ 61.600', '165']
2025-10-17 08:38:31,172 - INFO - ['1997/MAR.', '10005501010200', '$ 56.300', '4']
2025-10-17 08:38:31,172 - INFO - ['1997/MAR.', '51126301002827', '$ 152.300', '11']
2025-10-17 08:38:31,172 - INFO - ['1997/MAR.', '51126301002792', '$ 3.000', '5']
2025-10-17 08:38:31,172 - INFO - ['1997/MAR.', '10005501010198', '$ 155.900', '11']
2025-10-17 08:38:31,172 - INFO - ['1997/MAR.', '51026101005026', '$ 5.300', '103']
2025-10-17 08:38:31,172 - INFO - ['1997/MAR.', '51026101005030', '$ 3.900', '60']
2025-10-17 08:38:31,172 - INFO - ['1997/MAR.', '11076001014027', '$ 915.400', '70']
2025-10-17 08:38:31,172 - INFO - ['1997/MAR.', '10005501010203', '$ 68.400', '6']
2025-10-17 08:38:31,172 - INFO - ['1997/MAR.', '51026101005040', '$ 10.800', '34']
2025-10-17 08:38:31,172 - INFO - ['1997/MAR.', '52041102018936', '$ 5.205.100', '40']
2025-10-17 08:38:31,173 - INFO - ['1997/ABR.', '50054001052501', '$ 3.400', '174']
2025-10-17 08:38:31,173 - INFO - ['1997/ABR.', '51026501006503', '$ 1.247.700', '69']
2025-10-17 08:38:31,173 - INFO - Bloque 8
2025-10-17 08:38:31,173 - INFO - ['1997/ABR.', '51026501006510', '$ 3.200', '25']
2025-10-17 08:38:31,173 - INFO - ['1997/ABR.', '51126301003068', '$ 2.600', '161']
2025-10-17 08:38:31,173 - INFO - ['1997/ABR.', '11076001014268', '$ 942.800', '68']
2025-10-17 08:38:31,173 - INFO - ['1997/ABR.', '51126301003088', '$ 3.300', '25']
2025-10-17 08:38:31,173 - INFO - ['1997/ABR.', '52041102019644', '$ 25.700', '12']
2025-10-17 08:38:31,173 - INFO - ['1997/ABR.', '54803505001573', '$ 3.700', '339']
2025-10-17 08:38:31,173 - INFO - ['1997/ABR.', '11076001014272', '$ 5.400', '391']
2025-10-17 08:38:31,173 - INFO - ['1997/ABR.', '51126301003090', '$ 29.000', '4']
2025-10-17 08:38:31,174 - INFO - ['1997/ABR.', '52010302023991', '$ 5.238.000', '127']
2025-10-17 08:38:31,174 - INFO - ['1997/ABR.', '54803505001572', '$ 5.700', '145']
2025-10-17 08:38:31,174 - INFO - ['1997/ABR.', '52041102019637', '$ 8.700', '1']
2025-10-17 08:38:31,174 - INFO - ['1997/ABR.', '52041102019638', '$ 2.300', '181']
2025-10-17 08:38:31,174 - INFO - ['1997/ABR.', '51126301003106', '$ 2.000', '8']
2025-10-17 08:38:31,174 - INFO - ['1997/MAY.', '51026101005870', '$ 173.400', '11']
2025-10-17 08:38:31,174 - INFO - ['1997/MAY.', '51026101005863', '$ 3.400', '103']
2025-10-17 08:38:31,174 - INFO - ['1997/MAY.', '11076001014686', '$ 1.500', '44']
2025-10-17 08:38:31,174 - INFO - ['1997/MAY.', '51026101005878', '$ 51.300', '8']
2025-10-17 08:38:31,175 - INFO - ['1997/MAY.', '51126301003398', '$ 4.000', '1']
2025-10-17 08:38:31,175 - INFO - ['1997/MAY.', '54804714001250', '$ 22.300', '144']
2025-10-17 08:38:31,175 - INFO - ['1997/MAY.', '51026101005872', '$ 181.500', '12']
2025-10-17 08:38:31,175 - INFO - Bloque 9
2025-10-17 08:38:31,175 - INFO - ['1997/MAY.', '51126301003413', '$ 5.900', '26']
2025-10-17 08:38:31,175 - INFO - ['1997/MAY.', '51126301003411', '$ 13.800', '10']
2025-10-17 08:38:31,175 - INFO - ['1997/MAY.', '51046201016996', '$ 79.700', '9']
2025-10-17 08:38:31,175 - INFO - ['1997/MAY.', '51026101005877', '$ 1.227.400', '69']
2025-10-17 08:38:31,175 - INFO - ['1997/MAY.', '52041102020307', '$ 11.600', '1']
2025-10-17 08:38:31,176 - INFO - ['1997/MAY.', '54804714001248', '$ 15.800', '306']
2025-10-17 08:38:31,176 - INFO - ['1997/MAY.', '51026101005869', '$ 559.600', '26']
2025-10-17 08:38:31,176 - INFO - ['1997/MAY.', '51026101005874', '$ 4.100', '25']
2025-10-17 08:38:31,176 - INFO - ['1997/MAY.', '52010702015637', '$ 686.400', '94']
2025-10-17 08:38:31,176 - INFO - ['1997/MAY.', '52041102020314', '$ 36.800', '3']
2025-10-17 08:38:31,176 - INFO - ['1997/MAY.', '51026101005871', '$ 369.500', '25']
2025-10-17 08:38:31,176 - INFO - ['1997/MAY.', '51126301003433', '$ 4.800', '16']
2025-10-17 08:38:31,176 - INFO - ['1997/MAY.', '51026101005868', '$ 307.000', '15']
2025-10-17 08:38:31,176 - INFO - ['1997/MAY.', '51046201016992', '$ 28.900', '5']
2025-10-17 08:38:31,177 - INFO - ['1997/MAY.', '51126301003400', '$ 8.100', '27']
2025-10-17 08:38:31,177 - INFO - ['1997/MAY.', '51026101005862', '$ 79.200', '240']
2025-10-17 08:38:31,177 - INFO - ['1997/JUN.', '51026102000304', '$ 368.000', '24']
2025-10-17 08:38:31,177 - INFO - ['1997/JUN.', '53306201000877', '$ 1.429.900', '299']
2025-10-17 08:38:31,177 - INFO - ['1997/JUN.', '51046301027714', '$ 151.800', '8']
2025-10-17 08:38:31,177 - INFO - ['1997/JUN.', '51026102000311', '$ 960.400', '62']
2025-10-17 08:38:31,177 - INFO - Bloque 10
2025-10-17 08:38:31,177 - INFO - ['1997/JUN.', '54262814000714', '$ 870.400', '44']
2025-10-17 08:38:31,177 - INFO - ['1997/JUN.', '51026102000297', '$ 3.400', '99']
2025-10-17 08:38:31,178 - INFO - ['1997/JUN.', '52041102021061', '$ 11.600', '1']
2025-10-17 08:38:31,178 - INFO - ['1997/JUN.', '51046301027707', '$ 61.200', '4']
2025-10-17 08:38:31,178 - INFO - ['1997/JUN.', '51126301003676', '$ 2.300', '148']
2025-10-17 08:38:31,178 - INFO - ['1997/JUN.', '51046301027712', '$ 594.200', '26']
2025-10-17 08:38:31,178 - INFO - ['1997/JUN.', '51046301027706', '$ 114.800', '6']
2025-10-17 08:38:31,178 - INFO - ['1997/JUN.', '51286001009504', '$ 588.900', '35']
2025-10-17 08:38:31,178 - INFO - ['1997/JUN.', '51286001009505', '$ 402.700', '17']
2025-10-17 08:38:31,179 - INFO - ['1997/JUN.', '52041102021066', '$ 274.200', '157']
2025-10-17 08:38:31,179 - INFO - ['1997/JUN.', '51046301027713', '$ 1.210.800', '83']
2025-10-17 08:38:31,179 - INFO - ['1997/JUN.', '53306201000879', '$ 44.500', '54']
2025-10-17 08:38:31,179 - INFO - ['1997/JUN.', '51026102000312', '$ 2.100', '9']
2025-10-17 08:38:31,179 - INFO - ['1997/JUN.', '53306201000878', '$ 1.115.200', '88']
2025-10-17 08:38:31,179 - INFO - ['1997/JUN.', '52072002014783', '$ 289.300', '24']
2025-10-17 08:38:31,179 - INFO - ['1997/JUL.', '51076101018467', '$ 302.600', '14']
2025-10-17 08:38:31,179 - INFO - ['1997/JUL.', '51126301003909', '$ 1.500', '34']
2025-10-17 08:38:31,179 - INFO - ['1997/JUL.', '51126301003905', '$ 4.200', '25']
2025-10-17 08:38:31,180 - INFO - ['1997/JUL.', '51017302001327', '$ 928.400', '93']
2025-10-17 08:38:31,180 - INFO - ['1997/JUL.', '51046601001136', '$ 303.500', '169']
2025-10-17 08:38:31,180 - INFO - Bloque 11
2025-10-17 08:38:31,180 - INFO - ['1997/JUL.', '51076101018473', '$ 54.000', '4']
2025-10-17 08:38:31,180 - INFO - ['1997/JUL.', '51076101018476', '$ 114.700', '9']
2025-10-17 08:38:31,180 - INFO - ['1997/JUL.', '53306201001015', '$ 35.500', '324']
2025-10-17 08:38:31,180 - INFO - ['1997/JUL.', '51046601001140', '$ 8.700', '3']
2025-10-17 08:38:31,180 - INFO - ['1997/JUL.', '51046601001141', '$ 8.900', '8']
2025-10-17 08:38:31,180 - INFO - ['1997/JUL.', '51046601001138', '$ 9.800', '47']
2025-10-17 08:38:31,181 - INFO - ['1997/JUL.', '53306201001013', '$ 14.200', '62']
2025-10-17 08:38:31,181 - INFO - ['1997/JUL.', '53100401014533', '$ 1.800', '6']
2025-10-17 08:38:31,181 - INFO - ['1997/JUL.', '51126301003903', '$ 7.600', '143']
2025-10-17 08:38:31,181 - INFO - ['1997/JUL.', '51126301003913', '$ 11.700', '24']
2025-10-17 08:38:31,181 - INFO - ['1997/JUL.', '51026101006322', '$ 212.300', '23']
2025-10-17 08:38:31,181 - INFO - ['1997/JUL.', '51076101018477', '$ 705.100', '160']
2025-10-17 08:38:31,181 - INFO - ['1997/AGO.', '11076001015805', '$ 662.900', '408']
2025-10-17 08:38:31,181 - INFO - ['1997/AGO.', '52011602000478', '$ 4.000', '194']
2025-10-17 08:38:31,181 - INFO - ['1997/AGO.', '51126301003973', '$ 498.400', '12']
2025-10-17 08:38:31,182 - INFO - ['1997/AGO.', '55300101006941', '$ 7.500', '1']
2025-10-17 08:38:31,182 - INFO - ['1997/AGO.', '51026101006610', '$ 11.000', '225']
